"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL","AREA_SWEPT_HA","DURATION_HR","DISTANCE_FISHED_KM"
57.8432,-170.59521,"JI2221",42,2016,"28-JUN-2016 03:32PM",78,3.8,9.7,94,-706,-15515,4.9704,0.529,2.895
58.33318,-167.80845,"K-01",41,2016,"24-JUN-2016 01:30PM",60,4.8,8.4,94,-706,-15497,4.7307,0.525,2.913
58.34784,-167.20151,"K-02",20,2016,"24-JUN-2016 10:17AM",52,5.5,8.5,94,-706,-15496,4.2677,0.516,2.719
58.33423,-166.55549,"K-03",10,2016,"22-JUN-2016 07:06AM",47,6.3,8.2,94,-706,-15531,4.5457,0.52,2.897
58.34257,-165.90159,"K-04",10,2016,"12-JUN-2016 04:36PM",44,6.4,7,94,-706,-15353,4.7873,0.532,3.009
58.34983,-165.27875,"K-05",10,2016,"12-JUN-2016 01:31PM",45,6.7,7.3,94,-706,-15352,4.4733,0.532,2.784
58.33143,-164.61882,"K-06",10,2016,"10-JUN-2016 05:18PM",45,7.1,7.5,162,-707,-15284,4.6842,0.512,2.894
58.34659,-163.99598,"K-07",10,2016,"10-JUN-2016 02:38PM",43,7.6,7.6,162,-707,-15283,4.7988,0.516,2.917
58.30485,-163.35426,"K-08",10,2016,"08-JUN-2016 04:53PM",37,7.6,7.9,162,-707,-15279,3.8418,0.509,2.846
58.32395,-162.72951,"K-09",10,2016,"05-JUN-2016 07:07AM",33,7.4,7.4,94,-706,-15325,4.0591,0.536,3.011
58.32796,-162.09587,"K-10",10,2016,"04-JUN-2016 06:02PM",46,6.9,7.8,94,-706,-15323,4.7394,0.541,3.027
58.2183,-161.54875,"K-11",10,2016,"04-JUN-2016 02:50PM",41,6.4,8.4,94,-706,-15324,2.2287,0.266,1.408
58.28484,-160.79343,"K-12",10,2016,"04-JUN-2016 09:23AM",32,7.5,9,94,-706,-15370,2.1474,0.283,1.461
58.26775,-159.95604,"K-13",10,2016,"03-JUN-2016 07:16PM",41,6.9,8.8,94,-706,-15368,4.448,0.516,2.924
58.319,-159.56193,"K-14",10,2016,"03-JUN-2016 05:09PM",23,8.4,10.2,94,-706,-15367,4.4824,0.545,2.937
58.32136,-168.45922,"K-18",41,2016,"24-JUN-2016 05:34PM",65,4.5,8.8,94,-706,-15498,4.72,0.525,2.874
58.31695,-169.11427,"K-19",41,2016,"02-JUL-2016 09:33AM",68,4.2,10.4,162,-707,-15572,4.0566,0.493,2.724
58.31828,-169.73134,"K-20",41,2016,"02-JUL-2016 10:04AM",69,4.1,10.4,94,-706,-15593,4.3559,0.503,2.803
58.35307,-170.3782,"K-21",41,2016,"05-JUL-2016 09:37AM",75,3.7,10.6,162,-707,-15586,4.809,0.507,2.863
58.32295,-171.01173,"K-22",41,2016,"11-JUL-2016 10:52AM",84,2.9,12.4,162,-707,-15603,4.8421,0.509,2.83
58.31747,-171.64898,"K-23",41,2016,"11-JUL-2016 07:12AM",96,3,11.2,94,-706,-15626,4.9198,0.519,2.844
58.33543,-172.32363,"K-24",61,2016,"25-JUL-2016 10:26AM",103,3.4,11.9,94,-706,-15796,5.0132,0.526,2.9
58.33465,-172.95965,"K-25",61,2016,"25-JUL-2016 07:45AM",109,3.6,11.6,94,-706,-15795,4.9196,0.534,2.951
58.3296,-173.59309,"K-26",61,2016,"25-JUL-2016 10:59AM",116,4.1,11.3,162,-707,-15800,4.8194,0.504,2.759
58.34951,-174.31535,"K-27",61,2016,"25-JUL-2016 07:58AM",169,3.9,11.1,162,-707,-15799,4.7235,0.497,2.717
58.66585,-167.89282,"L-01",20,2016,"23-JUN-2016 03:30PM",46,5.7,7.5,94,-706,-15494,4.3882,0.516,2.834
58.68887,-167.22271,"L-02",20,2016,"24-JUN-2016 07:14AM",43,6.3,7.7,94,-706,-15495,4.4089,0.517,2.771
58.65915,-166.55525,"L-03",20,2016,"22-JUN-2016 09:36AM",42,6.3,7.8,94,-706,-15532,4.3012,0.523,2.832
58.64714,-165.92407,"L-04",10,2016,"12-JUN-2016 07:56AM",37,6.5,6.8,94,-706,-15350,4.2645,0.524,2.869
58.65998,-165.32301,"L-05",10,2016,"12-JUN-2016 10:47AM",39,7.2,7.6,94,-706,-15351,4.3899,0.522,2.894
58.69331,-164.63292,"L-06",10,2016,"10-JUN-2016 09:26AM",37,7.6,7.6,162,-707,-15281,4.3988,0.509,2.805
58.664,-164.03442,"L-07",10,2016,"10-JUN-2016 12:01PM",36,7.8,7.8,162,-707,-15282,4.2965,0.5,2.778
58.65284,-163.33058,"L-08",10,2016,"05-JUN-2016 12:34PM",32,7.6,7.7,94,-706,-15327,4.4982,0.534,3.024
58.65249,-162.69363,"L-09",10,2016,"05-JUN-2016 09:59AM",27,7.6,7.7,94,-706,-15326,4.4988,0.547,3.035
58.68157,-168.49638,"L-18",20,2016,"23-JUN-2016 12:38PM",54,4.9,8.7,94,-706,-15493,4.467,0.51,2.794
58.64717,-169.14463,"L-19",41,2016,"02-JUL-2016 12:03PM",62,4.2,10.5,162,-707,-15573,4.2942,0.507,2.812
58.65442,-169.78148,"L-20",41,2016,"02-JUL-2016 12:44PM",66,4,10.7,94,-706,-15594,4.671,0.507,2.896
58.68609,-170.43122,"L-21",41,2016,"05-JUL-2016 07:02AM",74,3.5,11,162,-707,-15585,4.6288,0.496,2.743
58.64986,-171.08034,"L-22",41,2016,"11-JUL-2016 01:32PM",83,2.4,12.5,162,-707,-15604,4.729,0.5,2.76
58.6524,-171.7177,"L-23",41,2016,"11-JUL-2016 09:53AM",93,1.9,11.4,94,-706,-15627,4.9247,0.513,2.829
58.68175,-172.35251,"L-24",61,2016,"24-JUL-2016 12:58PM",102,3.1,11.9,94,-706,-15789,4.8319,0.518,2.828
58.66291,-172.97646,"L-25",61,2016,"24-JUL-2016 03:42PM",112,3.3,11.8,94,-706,-15790,5.2511,0.532,2.979
58.65749,-173.66889,"L-26",61,2016,"22-JUL-2016 02:13PM",126,3.9,11.5,94,-706,-15773,4.4624,0.517,2.777
58.68041,-174.28511,"L-27",61,2016,"24-JUL-2016 04:11PM",157,3.8,11.3,162,-707,-15794,5.0582,0.509,2.802
58.68632,-174.94156,"L-28",61,2016,"24-JUL-2016 01:29PM",194,3.7,10.9,162,-707,-15793,4.8487,0.489,2.752
58.66517,-175.57682,"L-29",61,2016,"24-JUL-2016 10:31AM",136,2.8,10.7,162,-707,-15792,4.7848,0.498,2.716
58.66342,-176.23912,"L-30",61,2016,"24-JUL-2016 07:52AM",141,3.2,10.5,162,-707,-15791,4.7355,0.486,2.664
58.66628,-176.87926,"L-31",61,2016,"23-JUL-2016 05:48PM",137,3.4,10.6,162,-707,-15786,5.0291,0.493,2.754
59.00045,-167.87029,"M-01",20,2016,"22-JUN-2016 05:28PM",42,5.9,7.1,94,-706,-15535,4.6697,0.526,2.963
59.00185,-167.20837,"M-02",20,2016,"22-JUN-2016 02:52PM",40,6.6,7.9,94,-706,-15534,4.5484,0.52,2.905
58.98824,-166.57138,"M-03",20,2016,"22-JUN-2016 12:09PM",35,7.7,8,94,-706,-15533,4.2369,0.516,2.867
59.01664,-165.91835,"M-04",20,2016,"11-JUN-2016 01:50PM",31,7.4,7.4,94,-706,-15348,4.665,0.533,2.904
59.00867,-165.27917,"M-05",10,2016,"11-JUN-2016 04:38PM",28,8.4,8.5,94,-706,-15349,4.9093,0.535,3.067
58.98996,-164.6384,"M-06",10,2016,"10-JUN-2016 07:05AM",28,8.4,8.3,162,-707,-15280,4.4433,0.528,2.96
59.0133,-163.99359,"M-07",10,2016,"06-JUN-2016 08:07AM",28,8.2,8.1,94,-706,-15329,4.3547,0.537,2.834
58.9937,-163.39404,"M-08",10,2016,"05-JUN-2016 04:16PM",22,8.7,9,94,-706,-15328,4.3854,0.544,2.933
59.00996,-168.53016,"M-18",20,2016,"23-JUN-2016 09:53AM",46,5.5,8.2,94,-706,-15491,4.4341,0.52,2.805
58.99097,-169.17231,"M-19",41,2016,"02-JUL-2016 02:35PM",54,4.8,10.7,162,-707,-15574,4.4691,0.514,2.83
59.01732,-169.84705,"M-20",41,2016,"04-JUL-2016 02:32PM",63,3.8,11.6,162,-707,-15583,4.5503,0.508,2.842
58.99604,-170.45666,"M-21",41,2016,"04-JUL-2016 04:56PM",71,3.1,11.1,162,-707,-15584,4.448,0.493,2.754
58.98769,-171.14628,"M-22",41,2016,"11-JUL-2016 04:46PM",78,2.5,13.3,162,-707,-15605,4.869,0.509,2.812
58.98438,-171.77906,"M-23",41,2016,"11-JUL-2016 12:29PM",87,2.2,11.4,94,-706,-15628,4.9683,0.526,2.83
59.00314,-172.45766,"M-24",41,2016,"24-JUL-2016 10:06AM",98,1.9,11.2,94,-706,-15788,4.9781,0.527,2.939
59.00309,-173.08627,"M-25",61,2016,"24-JUL-2016 07:27AM",107,3,11.8,94,-706,-15787,4.8503,0.518,2.829
58.99414,-173.70457,"M-26",61,2016,"22-JUL-2016 05:00PM",117,3.3,11.6,94,-706,-15774,5.0059,0.53,2.853
59.00597,-174.38496,"M-27",61,2016,"22-JUL-2016 10:16AM",127,3.3,11.3,94,-706,-15772,4.9201,0.519,2.893
58.99602,-175.01573,"M-28",61,2016,"22-JUL-2016 07:32AM",130,2.7,11,94,-706,-15771,5.1007,0.536,2.982
59.00259,-175.72532,"M-29",61,2016,"22-JUL-2016 03:40PM",134,2.6,10.8,162,-707,-15778,5.0583,0.508,2.786
58.99818,-176.27945,"M-30",61,2016,"23-JUL-2016 07:54AM",135,2.7,10.7,162,-707,-15783,5.1156,0.511,2.796
58.99989,-176.89021,"M-31",61,2016,"23-JUL-2016 10:59AM",137,3.2,10.7,162,-707,-15784,4.9813,0.504,2.735
58.98982,-177.54385,"M-32",61,2016,"23-JUL-2016 02:02PM",134,3.2,10.6,162,-707,-15785,5.119,0.506,2.804
59.35141,-167.91066,"N-01",20,2016,"10-JUN-2016 01:41PM",40,5.5,5.6,94,-706,-15344,5.1235,0.543,3.039
59.32903,-167.23938,"N-02",20,2016,"10-JUN-2016 04:49PM",32,6.6,6.9,94,-706,-15345,4.6588,0.53,2.983
59.31821,-166.60459,"N-03",20,2016,"11-JUN-2016 07:03AM",28,7.3,7.6,94,-706,-15346,4.5067,0.541,2.962
59.33708,-165.97879,"N-04",20,2016,"11-JUN-2016 10:53AM",24,8.3,8.4,94,-706,-15347,4.7717,0.539,3.057
59.31723,-165.30361,"N-05",20,2016,"06-JUN-2016 05:38PM",20,8.7,8.8,94,-706,-15332,5.1783,0.57,3.272
59.32009,-164.63701,"N-06",10,2016,"06-JUN-2016 02:54PM",23,9.2,9.5,94,-706,-15331,4.5295,0.546,3.142
59.35021,-163.99577,"N-07",10,2016,"06-JUN-2016 12:02PM",23,9.9,9.8,94,-706,-15330,5.0432,0.545,3.15
59.34325,-168.5791,"N-18",20,2016,"23-JUN-2016 07:03AM",42,5.4,7,94,-706,-15492,4.6489,0.523,2.931
59.33171,-169.23904,"N-19",20,2016,"03-JUL-2016 07:03AM",51,4.9,10.4,162,-707,-15575,4.2994,0.51,2.786
59.34383,-169.8739,"N-20",41,2016,"04-JUL-2016 12:05PM",60,3.9,11.6,162,-707,-15582,4.6174,0.514,2.855
59.30032,-170.53573,"N-21",41,2016,"12-JUL-2016 07:32AM",68,3.3,11.8,162,-707,-15606,4.3389,0.501,2.747
59.31434,-171.18828,"N-22",41,2016,"12-JUL-2016 07:06AM",75,2.5,11.1,94,-706,-15631,4.7675,0.524,2.815
59.32245,-171.82215,"N-23",43,2016,"11-JUL-2016 03:11PM",80,2.8,11.7,94,-706,-15629,4.8056,0.514,2.831
59.33034,-172.51668,"N-24",43,2016,"23-JUL-2016 03:27PM",87,1.9,11.5,94,-706,-15782,4.8686,0.519,2.873
59.33768,-173.16664,"N-25",43,2016,"23-JUL-2016 12:44PM",100,1.9,11.6,94,-706,-15781,5.1222,0.526,2.972
59.3342,-173.82188,"N-26",62,2016,"23-JUL-2016 10:03AM",111,2.8,11.6,94,-706,-15780,5.2509,0.536,2.944
59.3346,-174.46395,"N-27",62,2016,"23-JUL-2016 07:20AM",121,2.9,11.3,94,-706,-15779,5.1103,0.519,2.915
59.34028,-175.08863,"N-28",61,2016,"21-JUL-2016 12:41PM",133,2.4,10.9,94,-706,-15770,5.1244,0.537,2.894
59.33364,-175.78314,"N-29",61,2016,"22-JUL-2016 12:52PM",137,1.7,11,162,-707,-15777,4.7512,0.496,2.712
59.33168,-176.41302,"N-30",61,2016,"22-JUL-2016 10:23AM",137,2.1,10.8,162,-707,-15776,4.905,0.509,2.777
59.34868,-177.06069,"N-31",61,2016,"22-JUL-2016 07:41AM",150,2,10.6,162,-707,-15775,5.0103,0.497,2.766
59.67681,-167.97124,"O-01",20,2016,"10-JUN-2016 10:45AM",35,4.5,4.9,94,-706,-15343,4.6838,0.522,2.925
59.65537,-167.27271,"O-02",20,2016,"07-JUN-2016 02:59PM",31,5.4,5.6,94,-706,-15335,4.5644,0.537,2.913
59.66815,-166.59551,"O-03",20,2016,"07-JUN-2016 11:38AM",29,7.1,7.5,94,-706,-15334,4.5374,0.542,2.93
59.64971,-165.96361,"O-04",20,2016,"07-JUN-2016 07:33AM",22,8.4,8.4,94,-706,-15333,4.8596,0.541,3.08
59.65968,-168.63604,"O-18",20,2016,"10-JUN-2016 07:04AM",39,3.3,4,94,-706,-15342,5.1788,0.544,3.041
59.6448,-169.26841,"O-19",20,2016,"03-JUL-2016 09:23AM",48,4.4,10.3,162,-707,-15576,4.3396,0.512,2.774
59.68197,-169.92464,"O-20",41,2016,"04-JUL-2016 09:36AM",57,3.7,11.9,162,-707,-15581,4.7803,0.517,2.839
59.64791,-170.58384,"O-21",41,2016,"12-JUL-2016 10:30AM",67,3.5,12.2,162,-707,-15607,4.4707,0.502,2.71
59.65009,-171.24113,"O-22",41,2016,"12-JUL-2016 09:46AM",73,3.3,12,94,-706,-15632,4.4906,0.503,2.783
59.6515,-171.89753,"O-23",43,2016,"11-JUL-2016 05:49PM",78,2.6,11.7,94,-706,-15630,4.827,0.51,2.852
59.67063,-172.53383,"O-24",43,2016,"13-JUL-2016 02:17PM",85,1.3,11.3,94,-706,-15623,4.9403,0.511,2.843
59.6575,-173.25711,"O-25",43,2016,"14-JUL-2016 09:30AM",95,1.3,11.9,94,-706,-15640,4.8404,0.519,2.854
59.66774,-173.84408,"O-26",62,2016,"15-JUL-2016 03:30PM",104,2.3,11.5,94,-706,-15647,4.6749,0.511,2.797
59.67851,-174.44671,"O-27",62,2016,"21-JUL-2016 07:33AM",115,2.6,11.9,94,-706,-15769,5.1262,0.529,2.889
59.65239,-175.13579,"O-28",61,2016,"20-JUL-2016 04:15PM",125,2.5,11.5,94,-706,-15812,4.8847,0.516,2.881
59.67801,-175.87676,"O-29",61,2016,"20-JUL-2016 12:59PM",137,1.6,10.9,94,-706,-15811,4.8261,0.531,2.818
59.69214,-176.54815,"O-30",61,2016,"21-JUL-2016 01:36PM",136,1.8,11,162,-707,-15767,4.8278,0.498,2.698
59.70254,-177.15027,"O-31",61,2016,"21-JUL-2016 04:41PM",163,2.1,10.8,162,-707,-15768,4.8661,0.496,2.669
59.51067,-172.86026,"ON2524",43,2016,"13-JUL-2016 04:39PM",94,1.4,11.7,94,-706,-15624,5.0487,0.526,2.882
59.49043,-173.48431,"ON2625",43,2016,"14-JUL-2016 07:07AM",102,2.2,11.4,94,-706,-15639,5.0189,0.523,2.919
60.01992,-168.01469,"P-01",20,2016,"07-JUN-2016 07:17PM",26,5.6,6.3,94,-706,-15337,4.4917,0.541,2.891
60.01491,-168.64736,"P-18",20,2016,"09-JUN-2016 04:58PM",39,2.9,4.6,94,-706,-15341,5.2082,0.542,3.066
59.98487,-169.32033,"P-19",20,2016,"03-JUL-2016 11:54AM",46,3.8,11.4,162,-707,-15577,4.4125,0.515,2.824
60.02011,-169.96849,"P-20",41,2016,"04-JUL-2016 07:05AM",55,2.7,11.3,162,-707,-15580,4.6033,0.505,2.811
59.9826,-170.63562,"P-21",41,2016,"12-JUL-2016 01:26PM",65,3,13.6,162,-707,-15608,4.6979,0.503,2.777
59.93446,-171.2959,"P-22",41,2016,"12-JUL-2016 12:04PM",70,2.9,12.4,94,-706,-15634,4.8261,0.502,2.808
59.97842,-171.94344,"P-23",43,2016,"12-JUL-2016 02:57PM",68,1.8,11.8,94,-706,-15633,4.7679,0.508,2.764
60.00011,-172.61597,"P-24",43,2016,"13-JUL-2016 09:42AM",67,1.6,11.1,94,-706,-15621,4.5867,0.523,2.828
60.00985,-173.29248,"P-25",43,2016,"15-JUL-2016 09:42AM",75,1.2,10.4,94,-706,-15645,4.3592,0.526,2.818
59.98689,-173.92622,"P-26",43,2016,"16-JUL-2016 07:07AM",97,1.3,10.5,94,-706,-15662,4.7375,0.525,2.862
60.00109,-174.58996,"P-27",62,2016,"19-JUL-2016 03:44PM",108,1.7,11.4,94,-706,-15755,5.1602,0.548,3.034
60.00087,-175.25415,"P-28",61,2016,"20-JUL-2016 07:25AM",118,2.2,11.2,94,-706,-15809,4.9353,0.522,2.897
60.00616,-175.91106,"P-29",61,2016,"20-JUL-2016 10:13AM",129,1.5,10.8,94,-706,-15810,3.1997,0.344,1.879
60.01446,-176.71263,"P-30",61,2016,"21-JUL-2016 10:38AM",142,1.6,10.7,162,-707,-15766,5.1636,0.522,2.88
60.01601,-177.22538,"P-31",61,2016,"20-JUL-2016 04:00PM",137,1.7,10.6,162,-707,-15763,4.8508,0.494,2.735
60.00331,-177.84954,"P-32",61,2016,"20-JUL-2016 06:51PM",141,1.8,10.3,162,-707,-15764,4.5646,0.485,2.665
59.84794,-172.26119,"PO2423",43,2016,"13-JUL-2016 11:59AM",76,2,12.3,94,-706,-15622,4.8646,0.518,2.947
59.8172,-172.95699,"PO2524",43,2016,"14-JUL-2016 11:43AM",81,1.2,12.2,94,-706,-15641,4.4337,0.492,2.691
59.84253,-173.56931,"PO2625",43,2016,"15-JUL-2016 12:50PM",95,1.2,11.1,94,-706,-15646,4.7918,0.519,2.848
59.82046,-174.24087,"PO2726",62,2016,"15-JUL-2016 05:54PM",108,2.2,11.7,94,-706,-15648,4.1353,0.49,2.712
60.31603,-167.98444,"Q-01",20,2016,"09-JUN-2016 10:03AM",31,6.1,6.1,94,-706,-15338,5.2424,0.552,3.159
60.33741,-167.25138,"Q-02",20,2016,"09-JUN-2016 07:06AM",30,6.2,5.7,94,-706,-15339,4.3752,0.534,3.191
60.34717,-168.6528,"Q-18",20,2016,"09-JUN-2016 01:42PM",37,3,3.1,94,-706,-15340,4.5633,0.522,2.904
60.31175,-169.33586,"Q-19",20,2016,"03-JUL-2016 02:23PM",43,1.2,12.3,162,-707,-15578,4.4817,0.515,2.834
60.33404,-169.99049,"Q-20",20,2016,"03-JUL-2016 04:49PM",52,1.3,10.1,162,-707,-15579,4.5556,0.511,2.825
60.31761,-170.6532,"Q-21",41,2016,"12-JUL-2016 04:26PM",62,1.7,13.7,162,-707,-15609,4.7843,0.511,2.798
60.32709,-171.31289,"Q-22",41,2016,"13-JUL-2016 07:35AM",67,1.7,12.5,162,-707,-15610,4.7452,0.507,2.8
60.32428,-172.05748,"Q-23",43,2016,"12-JUL-2016 05:39PM",59,0.4,11.7,94,-706,-15635,4.5292,0.531,2.786
60.29975,-173.37707,"Q-25",43,2016,"14-JUL-2016 05:27PM",63,1.2,11,94,-706,-15643,3.1546,0.332,1.849
60.3277,-174.08209,"Q-26",43,2016,"16-JUL-2016 11:57AM",90,1.1,10.8,94,-706,-15664,4.6388,0.494,2.702
60.33412,-174.73567,"Q-27",62,2016,"19-JUL-2016 12:45PM",102,1.3,10.6,94,-706,-15754,4.6313,0.52,2.813
60.34365,-175.40035,"Q-28",61,2016,"19-JUL-2016 10:03AM",111,1.4,10.2,94,-706,-15753,4.8691,0.533,2.946
60.33477,-176.07936,"Q-29",61,2016,"19-JUL-2016 07:21AM",123,1.7,9.8,94,-706,-15752,4.8412,0.521,2.897
60.35076,-176.71613,"Q-30",61,2016,"21-JUL-2016 07:41AM",137,1.5,10.7,162,-707,-15765,4.6568,0.496,2.609
60.35723,-177.38611,"Q-31",61,2016,"20-JUL-2016 01:10PM",149,1.5,10.1,162,-707,-15762,4.9791,0.501,2.757
60.17612,-172.30696,"QP2423",43,2016,"13-JUL-2016 07:08AM",58,1.5,11,94,-706,-15620,4.5636,0.516,2.789
60.1632,-172.99322,"QP2524",43,2016,"14-JUL-2016 02:18PM",60,1.4,12.5,94,-706,-15642,4.8243,0.516,2.879
60.13342,-173.77028,"QP2625",43,2016,"15-JUL-2016 07:10AM",89,1.1,10.7,94,-706,-15644,4.9856,0.521,2.88
60.15674,-174.34879,"QP2726",43,2016,"16-JUL-2016 09:34AM",100,1.4,10.2,94,-706,-15663,4.55,0.491,2.679
60.63938,-171.43242,"R-22",41,2016,"13-JUL-2016 10:12AM",63,-0.4,13.4,162,-707,-15611,4.8813,0.499,2.765
60.68419,-172.1158,"R-23",41,2016,"13-JUL-2016 06:09PM",61,-0.7,12.2,162,-707,-15614,4.7314,0.515,2.8
60.64473,-172.71795,"R-24",41,2016,"14-JUL-2016 07:39AM",45,3.9,8.8,162,-707,-15615,4.7021,0.526,2.983
60.6514,-173.46616,"R-25",41,2016,"16-JUL-2016 03:15PM",65,1.4,10.5,94,-706,-15665,4.8382,0.521,2.864
60.66728,-174.10485,"R-26",41,2016,"16-JUL-2016 06:08PM",87,0.9,10.3,94,-706,-15666,4.6009,0.516,2.792
60.66666,-174.79105,"R-27",41,2016,"17-JUL-2016 12:38PM",97,1,10.3,94,-706,-15667,5.1593,0.528,2.897
60.66796,-175.42856,"R-28",61,2016,"17-JUL-2016 03:56PM",107,1.4,10.4,94,-706,-15668,4.8705,0.52,2.821
60.67843,-176.21289,"R-29",61,2016,"18-JUL-2016 06:14PM",119,1.8,10.6,94,-706,-15672,4.9784,0.511,2.88
60.6831,-176.80789,"R-30",61,2016,"18-JUL-2016 03:33PM",129,1.4,10.6,94,-706,-15671,5.0463,0.531,2.835
60.66763,-177.55344,"R-31",61,2016,"20-JUL-2016 10:19AM",148,1.5,10.2,162,-707,-15761,4.9849,0.504,2.757
60.6679,-178.21515,"R-32",61,2016,"20-JUL-2016 07:42AM",162,2.4,9.7,162,-707,-15760,4.886,0.483,2.673
60.96583,-171.4938,"S-22",41,2016,"13-JUL-2016 12:46PM",60,-0.5,14,162,-707,-15612,5.1047,0.507,2.777
61.00056,-172.11055,"S-23",41,2016,"13-JUL-2016 03:26PM",64,-0.8,14.1,162,-707,-15613,4.8019,0.514,2.817
60.98435,-172.79865,"S-24",41,2016,"14-JUL-2016 10:24AM",67,-1.1,12.9,162,-707,-15616,5.1874,0.496,2.761
60.994,-173.46778,"S-25",41,2016,"14-JUL-2016 12:54PM",75,-0.9,12.6,162,-707,-15617,4.9501,0.517,2.859
61.0006,-174.15233,"S-26",41,2016,"17-JUL-2016 07:35AM",83,0.4,10.8,162,-707,-15658,4.9332,0.507,2.843
61.00094,-174.84918,"S-27",82,2016,"17-JUL-2016 10:20AM",92,0.9,11.1,162,-707,-15659,5.0409,0.512,2.843
61.00045,-175.51494,"S-28",90,2016,"18-JUL-2016 07:07AM",103,1.2,10.3,94,-706,-15669,4.9011,0.519,2.845
60.99543,-176.26517,"S-29",90,2016,"18-JUL-2016 11:08AM",112,1.5,10,94,-706,-15670,5.1329,0.521,2.865
61.00264,-176.9596,"S-30",90,2016,"19-JUL-2016 01:24PM",121,1.5,10.2,162,-707,-15758,4.8719,0.489,2.706
60.99955,-177.60973,"S-31",90,2016,"19-JUL-2016 04:10PM",135,1.4,9.8,162,-707,-15759,4.9226,0.504,2.786
61.31783,-173.58192,"T-25",82,2016,"14-JUL-2016 03:24PM",74,-1.3,12.7,162,-707,-15618,4.8603,0.515,2.821
61.34343,-174.33326,"T-26",82,2016,"16-JUL-2016 05:59PM",79,-1.4,10.4,162,-707,-15657,4.7887,0.504,2.777
61.31388,-174.99378,"T-27",82,2016,"17-JUL-2016 12:59PM",88,0.4,9.8,162,-707,-15660,4.8486,0.5,2.761
61.32942,-175.62033,"T-28",90,2016,"17-JUL-2016 03:36PM",97,0.7,10.5,162,-707,-15661,5.1751,0.517,2.9
61.33178,-176.29919,"T-29",90,2016,"19-JUL-2016 07:36AM",107,1.3,9.9,162,-707,-15756,5.051,0.516,2.803
61.3335,-176.93591,"T-30",90,2016,"19-JUL-2016 10:15AM",116,1.4,10.2,162,-707,-15757,4.9275,0.505,2.736
61.65301,-173.66185,"U-25",82,2016,"14-JUL-2016 06:03PM",71,-1.2,11.9,162,-707,-15619,4.796,0.508,2.779
61.66522,-174.47323,"U-26",82,2016,"16-JUL-2016 03:13PM",77,-1.4,10,162,-707,-15656,4.9727,0.506,2.781
61.66474,-175.0806,"U-27",82,2016,"16-JUL-2016 12:54PM",85,-1.2,9.8,162,-707,-15655,4.5182,0.497,2.691
61.66555,-175.79644,"U-28",82,2016,"16-JUL-2016 10:11AM",96,0.5,9.9,162,-707,-15654,4.8535,0.508,2.782
61.66783,-176.49527,"U-29",90,2016,"16-JUL-2016 07:39AM",106,1,9.7,162,-707,-15653,4.9901,0.502,2.78
61.99956,-173.69897,"V-25",82,2016,"15-JUL-2016 07:35AM",63,-1.3,9.7,162,-707,-15649,4.9415,0.515,2.846
61.99854,-174.48651,"V-26",82,2016,"15-JUL-2016 10:47AM",74,-1.4,9.5,162,-707,-15650,4.8367,0.509,2.824
62.00338,-175.14757,"V-27",82,2016,"15-JUL-2016 02:06PM",81,-1.5,9.3,162,-707,-15651,4.9218,0.506,2.787
62.00318,-175.81834,"V-28",82,2016,"15-JUL-2016 04:38PM",92,-0.5,9.6,162,-707,-15652,4.7273,0.459,2.544
54.69079,-165.12298,"Z-05",31,2016,"15-JUN-2016 04:54PM",83,5.7,7.7,162,-707,-15309,4.3485,0.494,2.816
55.00082,-166.93641,"A-02",50,2017,"27-JUN-2017 07:06AM",156,4.3,7.5,162,-711,-16563,5.2776,0.523,2.86
55.01922,-166.32267,"A-03",50,2017,"26-JUN-2017 06:07PM",142,4.3,8.2,162,-711,-16562,5.0461,0.498,2.749
54.99454,-165.74737,"A-04",50,2017,"23-JUN-2017 10:14AM",129,4.3,8.9,162,-711,-16534,5.2226,0.521,2.829
54.9776,-165.16014,"A-05",50,2017,"23-JUN-2017 10:41AM",110,4.8,8.6,94,-712,-16539,4.7365,0.547,2.815
55.01002,-164.59813,"A-06",31,2017,"23-JUN-2017 01:37PM",62,5.7,9.7,94,-712,-16540,4.8949,0.521,2.915
63.67996,-168.29533,"AA-01",71,2017,"28-AUG-2017 05:23PM",33,6.5,9.3,162,-718,-17430,4.1884,0.52,2.885
63.67909,-167.52507,"AA-02",71,2017,"28-AUG-2017 02:20PM",29,5.8,9.6,162,-718,-17429,4.1748,0.527,2.971
63.67673,-166.80407,"AA-03",71,2017,"25-AUG-2017 11:32AM",29,4.7,11.1,94,-717,-17406,4.925,0.525,2.991
63.68999,-166.05712,"AA-04",71,2017,"24-AUG-2017 05:12PM",26,5.5,11.1,94,-717,-17404,4.655,0.528,2.984
63.63887,-165.35388,"AA-05",71,2017,"19-AUG-2017 11:25AM",18,10.8,10.9,94,-717,-17375,4.2332,0.519,2.711
63.6767,-164.63987,"AA-06",71,2017,"19-AUG-2017 02:24PM",12,11.4,11.9,94,-717,-17376,3.8147,0.515,2.836
63.67083,-163.85737,"AA-07",71,2017,"19-AUG-2017 05:21PM",14,12.7,12.9,94,-717,-17377,4.1,0.526,2.984
63.65409,-163.06635,"AA-08",71,2017,"20-AUG-2017 08:34AM",15,13.4,13,94,-717,-17387,4.2339,0.521,2.836
